Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
30,"[[""1.729549479850399e9""], [""1.729549479850571e9""]]","[[""1.729549479957511e9""], [""1.729549479988388e9""]]","[[0.03809], [0.06269]]","[[0.10711193084716797], [0.1378171443939209]]",0.1378171443939209,0.005472898483276367,0.14329004287719727,"[0.015, 0.009165, 0.9969300000000001, 0.994745, 0.00494, 0.037290000000000004, 0.015, 0.00917, 0.015, 0.009165, 0.994555, 0.99159, 0.004915, 0.03757, 0.015, 0.00917, 0.015, 0.009165, 0.990805, 0.98575, 0.015095, 0.04753, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00012000000000012001, 7.499999999993623e-5, 6.000000000000016e-5, 0.00021000000000000185, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 0.0, 8.5e-5, 7.000000000000062e-5, 0.0, 0.0, 0.0, 4.999999999999796e-6, 3.500000000000725e-5, 9.99999999995449e-6, 9.49999999999996e-5, 2.9999999999995308e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00011999999999989797, 7.500000000004725e-5, 6.000000000000016e-5, 0.0002099999999999949, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 0.0, 8.5e-5, 7.000000000000062e-5, 0.0, 0.0, 0.0, 4.999999999999796e-6, 3.500000000000725e-5, 1.0000000000065512e-5, 9.500000000000133e-5, 3.0000000000002247e-5, 0.0, 0.0]]","[[30], [30]]",30
31,"[[""1.729549479994157e9""], [""1.729549479994411e9""]]","[[""1.729549480121952e9""], [""1.729549480138271e9""]]","[[0.04198], [0.06224]]","[[0.12779498100280762], [0.1438601016998291]]",0.1438601016998291,0.0038928985595703125,0.14775300025939941,"[0.015, 0.009165, 0.997035, 0.99487, 0.004884999999999999, 0.037235, 0.015, 0.00917, 0.015, 0.009165, 0.99439, 0.9914, 0.0049499999999999995, 0.03768, 0.015, 0.00917, 0.015, 0.009165, 0.9908399999999999, 0.985785, 0.01515, 0.04749, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00015500000000001624, 9.999999999998899e-5, 0.00011499999999999878, 0.0002649999999999944, 0.0, 0.0, 0.0, 4.999999999999796e-6, 7.999999999996898e-5, 4.0000000000040004e-5, 4.99999999999997e-5, 0.0001799999999999996, 0.0, 0.0, 0.0, 4.999999999999796e-6, 2.0000000000020002e-5, 5.000000000032756e-6, 0.0001499999999999991, 9.999999999996123e-6, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00015500000000001624, 9.999999999998899e-5, 0.00011500000000000139, 0.00026500000000000135, 0.0, 0.0, 0.0, 4.999999999999796e-6, 7.999999999996898e-5, 3.999999999992898e-5, 5.0000000000000565e-5, 0.0001799999999999996, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.999999999990898e-5, 5.000000000032756e-6, 0.00015000000000000083, 1.0000000000003062e-5, 0.0, 0.0]]","[[31], [31]]",31
32,"[[""1.729549480142378e9""], [""1.729549480142535e9""]]","[[""1.729549480241862e9""], [""1.729549480288683e9""]]","[[0.03462], [0.06265]]","[[0.09948396682739258], [0.1461479663848877]]",0.1461479663848877,0.0036499500274658203,0.14979791641235352,"[0.015, 0.009165, 0.9970349999999999, 0.9948650000000001, 0.0048600000000000015, 0.03725, 0.015, 0.00917, 0.015, 0.009165, 0.994315, 0.9913050000000001, 0.004975000000000002, 0.037735, 0.015, 0.00917, 0.015, 0.009165, 0.990875, 0.985835, 0.01515, 0.047465, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00015499999999990521, 9.500000000006725e-5, 0.00014000000000000123, 0.0002500000000000002, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011500000000008725, 6.499999999987072e-5, 2.5000000000001583e-5, 0.0002349999999999991, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.5000000000098268e-5, 5.000000000032756e-6, 0.0001499999999999991, 3.500000000000031e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00015500000000012726, 9.499999999984521e-5, 0.00013999999999999863, 0.0002500000000000002, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011499999999997623, 6.500000000009276e-5, 2.4999999999998114e-5, 0.0002349999999999991, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 5.000000000032756e-6, 0.00015000000000000083, 3.500000000000031e-5, 0.0, 0.0]]","[[32], [32]]",32
33,"[[""1.729549480292537e9""], [""1.729549480292698e9""]]","[[""1.729549480420114e9""], [""1.729549480441234e9""]]","[[0.04236], [0.06229]]","[[0.1275770664215088], [0.14853620529174805]]",0.14853620529174805,0.0061187744140625,0.15465497970581055,"[0.015, 0.009165, 0.9969450000000001, 0.9947649999999999, 0.00487, 0.037315, 0.015, 0.00917, 0.015, 0.009165, 0.9943200000000001, 0.9913199999999999, 0.005004999999999999, 0.03773, 0.015, 0.00917, 0.015, 0.009165, 0.99091, 0.9858750000000001, 0.015119999999999998, 0.04746, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00011500000000008725, 6.499999999987072e-5, 0.0001299999999999999, 0.00018499999999999767, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011999999999989797, 7.000000000012552e-5, 5.000000000000664e-6, 0.00023000000000000104, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.0, 5.000000000032756e-6, 0.00012000000000000205, 4.000000000000531e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00011499999999986521, 6.500000000009276e-5, 0.0001299999999999999, 0.00018499999999999767, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00012000000000012001, 6.999999999990347e-5, 4.999999999998929e-6, 0.00023000000000000104, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.0, 4.999999999921734e-6, 0.00011999999999999858, 3.999999999999837e-5, 0.0, 0.0]]","[[33], [33]]",33
34,"[[""1.729549480447655e9""], [""1.72954948044789e9""]]","[[""1.729549480552026e9""], [""1.729549480608086e9""]]","[[0.03469], [0.06261]]","[[0.1043710708618164], [0.16019606590270996]]",0.16,0.0037088394165039062,0.1637088394165039,"[0.015, 0.009169999999999998, 0.9968049999999999, 0.9946050000000001, 0.0049, 0.03741, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994395, 0.9914050000000001, 0.00502, 0.037675, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909450000000001, 0.98591, 0.015064999999999999, 0.047455, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.499999999998174e-5, 3.500000000011827e-5, 0.00010000000000000026, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.500000000000174e-5, 5.499999999991623e-5, 2.0000000000000052e-5, 0.00017500000000000154, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 0.0, 6.500000000000082e-5, 4.499999999999643e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.500000000009276e-5, 3.4999999999896225e-5, 0.00010000000000000026, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.500000000000174e-5, 5.500000000013827e-5, 2.0000000000000052e-5, 0.00017500000000000154, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999921734e-6, 0.0, 6.499999999999909e-5, 4.500000000000337e-5, 0.0, 0.0]]","[[34], [34]]",34
35,"[[""1.729549480611991e9""], [""1.729549480612157e9""]]","[[""1.729549480737114e9""], [""1.729549480769422e9""]]","[[0.04609], [0.06252]]","[[0.1251230239868164], [0.15726494789123535]]",0.15726494789123535,0.003993034362792969,0.16125798225402832,"[0.015, 0.009170000000000001, 0.996665, 0.99444, 0.0049499999999999995, 0.037495, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9945099999999999, 0.9915399999999999, 0.005025, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909650000000001, 0.9859399999999999, 0.015009999999999999, 0.04746, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 5.000000000032756e-6, 0.0, 4.99999999999997e-5, 4.9999999999980616e-6, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.0000000000105516e-5, 3.0000000000085514e-5, 2.499999999999985e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.5000000000098268e-5, 9.99999999995449e-6, 1.0000000000001327e-5, 4.000000000000531e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 4.999999999921734e-6, 0.0, 5.0000000000000565e-5, 4.9999999999980616e-6, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999988347e-5, 2.999999999986347e-5, 2.499999999999985e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.4999999999876223e-5, 1.0000000000065512e-5, 9.999999999999593e-6, 3.999999999999837e-5, 0.0, 0.0]]","[[35], [35]]",35
36,"[[""1.729549480773647e9""], [""1.729549480773837e9""]]","[[""1.72954948088115e9""], [""1.729549480926421e9""]]","[[0.03465], [0.06237]]","[[0.10750293731689453], [0.15258383750915527]]",0.15258383750915527,0.003776073455810547,0.15635991096496582,"[0.015, 0.009169999999999998, 0.9965499999999999, 0.99431, 0.005, 0.037565, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994625, 0.9916750000000001, 0.005025, 0.0375, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99098, 0.98595, 0.01497, 0.04747, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 3.0000000000085514e-5, 2.0000000000020002e-5, 0.0, 6.499999999999562e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 4.999999999921734e-6, 2.499999999999985e-5, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000020002e-5, 9.99999999995449e-6, 3.0000000000000512e-5, 2.9999999999995308e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 2.999999999997449e-5, 2.0000000000020002e-5, 0.0, 6.500000000000256e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 5.000000000032756e-6, 2.499999999999985e-5, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000020002e-5, 9.99999999995449e-6, 2.9999999999998778e-5, 3.0000000000002247e-5, 0.0, 0.0]]","[[36], [36]]",36
37,"[[""1.729549480930412e9""], [""1.729549480930573e9""]]","[[""1.729549481062544e9""], [""1.729549481078191e9""]]","[[0.0463], [0.06302]]","[[0.13213205337524414], [0.14761805534362793]]",0.14761805534362793,0.0036919116973876953,0.15130996704101562,"[0.015, 0.009170000000000001, 0.9964799999999999, 0.994225, 0.00504, 0.037599999999999995, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947199999999999, 0.991785, 0.005025, 0.037425, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909699999999999, 0.98594, 0.014945000000000002, 0.047485, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 3.500000000000725e-5, 4.0000000000000105e-5, 0.00010000000000000286, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.999999999997449e-5, 1.4999999999987246e-5, 2.499999999999985e-5, 7.499999999999868e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.999999999990898e-5, 1.0000000000065512e-5, 5.500000000000123e-5, 1.5000000000001124e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 5.999999999994898e-5, 3.500000000000725e-5, 4.0000000000000105e-5, 9.999999999999593e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.0000000000085514e-5, 1.4999999999987246e-5, 2.499999999999985e-5, 7.499999999999868e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000131024e-5, 9.99999999995449e-6, 5.499999999999776e-5, 1.5000000000001124e-5, 0.0, 0.0]]","[[37], [37]]",37
38,"[[""1.729549481082077e9""], [""1.729549481082241e9""]]","[[""1.729549481198329e9""], [""1.729549481228419e9""]]","[[0.03481], [0.06241]]","[[0.11625194549560547], [0.1461780071258545]]",0.1461780071258545,0.0037870407104492188,0.1499650478363037,"[0.015, 0.009169999999999998, 0.996455, 0.9942, 0.005065, 0.037605, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9947750000000001, 0.99185, 0.005015, 0.037385, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909549999999999, 0.9859199999999999, 0.014939999999999998, 0.047494999999999996, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.499999999998174e-5, 4.0000000000040004e-5, 6.499999999999995e-5, 0.00010500000000000093, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.500000000002725e-5, 2.999999999997449e-5, 1.4999999999999389e-5, 0.00011500000000000399, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.4999999999876223e-5, 9.99999999995449e-6, 5.9999999999997555e-5, 4.9999999999980616e-6, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.499999999998174e-5, 3.999999999992898e-5, 6.499999999999995e-5, 0.00010500000000000093, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.499999999991623e-5, 2.999999999997449e-5, 1.5000000000000256e-5, 0.00011499999999999705, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.5000000000098268e-5, 1.0000000000065512e-5, 6.0000000000001025e-5, 5.0000000000050004e-6, 0.0, 0.0]]","[[38], [38]]",38
39,"[[""1.729549481232421e9""], [""1.729549481232586e9""]]","[[""1.72954948135628e9""], [""1.729549481381311e9""]]","[[0.04146], [0.06219]]","[[0.12385916709899902], [0.14872503280639648]]",0.14872503280639648,0.0039441585540771484,0.15266919136047363,"[0.015, 0.009170000000000001, 0.9964700000000001, 0.99422, 0.005075, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947900000000001, 0.991865, 0.005009999999999999, 0.03738, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909300000000001, 0.9859, 0.01494, 0.04751000000000001, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 5.999999999994898e-5, 2.999999999997449e-5, 7.500000000000041e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 3.500000000000725e-5, 1.0000000000001327e-5, 0.00011999999999999511, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.1102230246251565e-16, 0.0, 5.999999999999929e-5, 9.999999999989184e-6, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 2.999999999997449e-5, 7.499999999999955e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.999999999994898e-5, 3.500000000000725e-5, 9.999999999998725e-6, 0.00012000000000000205, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.1102230246251565e-16, 0.0, 5.999999999999929e-5, 1.0000000000010001e-5, 0.0, 0.0]]","[[39], [39]]",39
40,"[[""1.729549481385474e9""], [""1.729549481385659e9""]]","[[""1.729549481512016e9""], [""1.729549481556268e9""]]","[[0.03794], [0.06229]]","[[0.1265420913696289], [0.1706089973449707]]",0.16,0.0039370059967041016,0.1639370059967041,"[0.015, 0.009169999999999998, 0.9965200000000001, 0.994275, 0.0050550000000000005, 0.037559999999999996, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99476, 0.99183, 0.005, 0.037405, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99091, 0.9858750000000001, 0.014955, 0.04751999999999999, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 3.999999999992898e-5, 2.4999999999941735e-5, 5.4999999999999494e-5, 6.0000000000004494e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999999449e-5, 2.999999999997449e-5, 0.0, 9.499999999999786e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 5.000000000032756e-6, 4.49999999999999e-5, 2.0000000000006124e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 4.0000000000040004e-5, 2.5000000000052758e-5, 5.500000000000036e-5, 5.9999999999997555e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999999449e-5, 2.999999999997449e-5, 0.0, 9.499999999999786e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 4.999999999921734e-6, 4.49999999999999e-5, 1.9999999999992246e-5, 0.0, 0.0]]","[[40], [40]]",40
